Phylostratum	GeneID	X4wpc	X5wpc	X6wpc	X7wpc	X8wpc	X9wpc	X10wpc	X11wpc	X12wpc	X13wpc	X16wpc	X18wpc	X19wpc	Neonate	Infant	Toddler	School	Teen	YoungAdult	MidAdult	Elderly
6	ENSG00000008300	0.94	0.61	0.635	0.706666666666667	0.646666666666667	0.444	0.486666666666667	0.43	0.56	0.66	0.44	0.533333333333333	0.28	0.37	0.14	0.22	0.1	0.08	0.08	0.02	0.52
5	ENSG00000008311	0.77	0.49	0.525	0.48	0.356666666666667	0.328	0.34	0.42	0.08	0.2	0.57	0.313333333333333	0.34	0.44	0.98	0.9	0.98	0.92	0.766666666666667	0.8	0.76
8	ENSG00000008382	0.565	0.29	0.43	0.533333333333333	0.446666666666667	0.424	0.546666666666667	0.38	0.06	0.36	0.3	0.213333333333333	0.3	0.17	0.25	0.94	0.84	0.98	0.786666666666667	0.74	0.94
10	ENSG00000008394	0.68	0.77	0.54	0.433333333333333	0.31	0.452	0.16	0.26	0.38	0.46	0.59	0.48	0.666666666666667	0.61	0.99	0.92	0.88	0.66	0.9	0.96	0.56
3	ENSG00000008405	0.855	0.42	0.565	0.746666666666667	0.506666666666667	0.408	0.193333333333333	0.3	0.6	0.42	0.83	0.626666666666667	0.586666666666667	0.58	0.53	0.96	0.84	0.28	0.626666666666667	0.76	0.35
2	ENSG00000008513	0.78	0.45	0.65	0.78	0.496666666666667	0.648	0.28	0.5	0.52	0.62	0.83	0.753333333333333	0.886666666666667	0.07	0.67	0.56	0.94	0.58	0.393333333333333	0.5	0.03
8	ENSG00000008710	0.87	0.27	0.71	0.826666666666667	0.673333333333333	0.328	0.486666666666667	0.23	0.44	0.5	0.67	0.68	0.213333333333333	0.59	0.29	0.4	0.32	0.08	0.22	0.46	0.42
8	ENSG00000008735	0.94	0.45	0.44	0.546666666666667	0.266666666666667	0.3	0.44	0.27	0.5	0.08	0.11	0.266666666666667	0.133333333333333	0.9	0.51	0.88	0.82	0.4	0.713333333333333	0.42	0.85
4	ENSG00000008838	0.9	0.55	0.545	0.713333333333333	0.74	0.484	0.613333333333333	0.51	0.56	0.76	0.45	0.58	0.393333333333333	0.15	0.03	0.26	0.22	0.16	0.146666666666667	0.1	0.14
3	ENSG00000008853	0.965	0.8	0.775	0.78	0.613333333333333	0.532	0.44	0.41	0.44	0.64	0.81	0.56	0.546666666666667	0.22	0.08	0.18	0.1	0.16	0.166666666666667	0.04	0.15
1	ENSG00000008869	0.85	0.61	0.65	0.826666666666667	0.513333333333333	0.54	0.18	0.27	0.64	0.56	0.83	0.64	0.753333333333333	0.56	0.55	0.66	0.58	0.12	0.453333333333333	0.46	0.17
3	ENSG00000008952	0.49	0.28	0.47	0.653333333333333	0.436666666666667	0.392	0.186666666666667	0.38	0.88	0.5	0.73	0.646666666666667	0.573333333333333	0.93	0.99	0.9	0.8	0.38	0.88	0.32	0.67
1	ENSG00000008988	0.92	0.69	0.575	0.36	0.573333333333333	0.584	0.626666666666667	0.66	0.32	0.3	0.36	0.413333333333333	0.413333333333333	0.51	0.36	0.16	0.14	0.12	0.226666666666667	0.02	0.06
2	ENSG00000009307	0.97	0.71	0.61	0.846666666666667	0.51	0.512	0.32	0.41	0.82	0.58	0.72	0.64	0.666666666666667	0.52	0.7	0.28	0.3	0.06	0.306666666666667	0.34	0.05
2	ENSG00000009335	0.95	0.73	0.645	0.866666666666667	0.576666666666667	0.468	0.3	0.34	0.68	0.56	0.78	0.753333333333333	0.633333333333333	0.47	0.29	0.46	0.4	0.08	0.26	0.62	0.08
8	ENSG00000009413	0.745	0.3	0.6	0.66	0.443333333333333	0.456	0.46	0.13	0.28	0.4	0.65	0.353333333333333	0.52	0.92	0.47	0.8	0.26	0.06	0.393333333333333	0.14	0.53
2	ENSG00000009694	0.685	0.69	0.705	0.906666666666667	0.446666666666667	0.584	0.213333333333333	0.32	0.3	0.32	0.82	0.413333333333333	0.706666666666667	0.32	0.48	0.66	0.52	0.36	0.466666666666667	0.88	0.29
9	ENSG00000009724	0.385	0.09	0.445	0.266666666666667	0.416666666666667	0.36	0.54	0.41	0.12	0.4	0.19	0.453333333333333	0.226666666666667	0.78	0.97	0.92	0.96	0.82	0.906666666666667	0.9	0.67
8	ENSG00000009765	0.165	0.44	0.52	0.66	0.43	0.596	0.333333333333333	0.52	0.68	0.56	0.65	0.586666666666667	0.84	0.22	0.51	0.88	0.94	0.8	0.926666666666667	1	0.74
5	ENSG00000009780	0.85	0.65	0.385	0.62	0.503333333333333	0.436	0.133333333333333	0.19	0.36	0.7	0.68	0.506666666666667	0.473333333333333	0.7	0.47	0.78	0.44	0.76	0.7	0.74	0.58
5	ENSG00000009830	0.915	0.51	0.72	0.673333333333333	0.346666666666667	0.428	0.333333333333333	0.49	0.76	0.66	0.69	0.226666666666667	0.36	0.51	0.37	0.62	0.26	0.06	0.673333333333333	0.32	0.2
4	ENSG00000009844	0.94	0.78	0.67	0.873333333333333	0.43	0.532	0.266666666666667	0.34	0.72	0.64	0.74	0.613333333333333	0.786666666666667	0.4	0.52	0.44	0.4	0.04	0.366666666666667	0.46	0.19
9	ENSG00000009950	0.61	0.39	0.62	0.513333333333333	0.473333333333333	0.268	0.353333333333333	0.36	0.3	0.38	0.52	0.353333333333333	0.14	0.06	0.43	0.98	0.9	0.88	0.773333333333333	1	0.8
3	ENSG00000009954	0.965	0.6	0.705	0.853333333333333	0.61	0.592	0.373333333333333	0.44	0.8	0.64	0.84	0.726666666666667	0.706666666666667	0.35	0.17	0.22	0.2	0.04	0.14	0.34	0.08
9	ENSG00000010072	0.925	0.58	0.71	0.64	0.606666666666667	0.576	0.34	0.32	0.82	0.48	0.96	0.8	0.746666666666667	0.63	0.43	0.42	0.12	0.04	0.26	0.14	0.18
6	ENSG00000010165	0.695	0.38	0.685	0.906666666666667	0.65	0.572	0.646666666666667	0.52	0.56	0.66	0.9	0.7	0.653333333333333	0.29	0.11	0.12	0.08	0.1	0.206666666666667	0.06	0.09
2	ENSG00000010244	0.92	0.74	0.675	0.853333333333333	0.653333333333333	0.484	0.346666666666667	0.4	0.58	0.54	0.85	0.753333333333333	0.6	0.61	0.27	0.32	0.1	0.02	0.173333333333333	0.22	0.11
7	ENSG00000010256	0.855	0.88	0.6	0.826666666666667	0.373333333333333	0.396	0.453333333333333	0.4	0.06	0.52	0.28	0.233333333333333	0.306666666666667	0.47	0.58	0.58	0.76	0.26	0.513333333333333	0.36	0.07
10	ENSG00000010270	0.955	0.92	0.715	0.8	0.523333333333333	0.556	0.333333333333333	0.54	0.74	0.66	0.72	0.613333333333333	0.613333333333333	0.62	0.22	0.18	0.02	0.08	0.16	0.1	0.08
5	ENSG00000010278	0.18	0.4	0.515	0.473333333333333	0.403333333333333	0.568	0.466666666666667	0.52	0.7	0.6	0.81	0.673333333333333	0.713333333333333	0.97	0.95	0.74	0.78	0.34	0.706666666666667	0.82	0.42
7	ENSG00000010292	0.915	0.56	0.645	0.84	0.65	0.64	0.466666666666667	0.47	0.8	0.64	0.86	0.82	0.786666666666667	0.26	0.14	0.24	0.2	0.06	0.106666666666667	0.22	0.03
8	ENSG00000010310	0.9	0.93	0.675	0.826666666666667	0.513333333333333	0.344	0.506666666666667	0.42	0.38	0.24	0.49	0.34	0.126666666666667	0.52	0.12	0.08	0.46	0.14	0.4	0.02	0.15
5	ENSG00000010322	0.92	0.71	0.795	0.813333333333333	0.55	0.368	0.36	0.26	0.56	0.44	0.75	0.466666666666667	0.333333333333333	0.66	0.26	0.62	0.34	0.04	0.233333333333333	0.66	0.2
7	ENSG00000010327	0.305	0.48	0.45	0.42	0.606666666666667	0.392	0.52	0.32	0.06	0.22	0.13	0.38	0.173333333333333	0.97	0.72	0.74	0.72	0.76	0.673333333333333	0.02	0.42
7	ENSG00000010404	0.675	0.43	0.37	0.6	0.37	0.432	0.16	0.2	0.54	0.56	0.53	0.546666666666667	0.486666666666667	0.87	0.91	0.88	0.98	0.84	0.806666666666667	0.82	0.82
8	ENSG00000010626	0.945	0.55	0.62	0.38	0.5	0.452	0.346666666666667	0.44	0.68	0.36	0.45	0.453333333333333	0.4	0.69	0.27	0.9	0.6	0.18	0.193333333333333	0.16	0.4
5	ENSG00000010671	0.265	0.35	0.58	0.913333333333333	0.79	0.652	0.613333333333333	0.54	0.82	0.8	0.73	0.78	0.566666666666667	0.34	0.23	0.04	0.14	0.2	0.113333333333333	0.02	0.09
6	ENSG00000010803	0.925	0.56	0.63	0.746666666666667	0.68	0.484	0.506666666666667	0.29	0.48	0.44	0.48	0.566666666666667	0.38	0.55	0.03	0.18	0.06	0.12	0.34	0.14	0.15
1	ENSG00000010810	0.945	0.55	0.465	0.726666666666667	0.46	0.284	0.2	0.31	0.56	0.4	0.29	0.42	0.22	0.74	0.61	0.92	0.66	0.38	0.773333333333333	0.68	0.54
6	ENSG00000010818	0.715	0.57	0.525	0.426666666666667	0.386666666666667	0.276	0.286666666666667	0.42	0.1	0.16	0.61	0.5	0.34	0.94	0.86	0.82	0.9	0.68	0.713333333333333	0.54	0.72
2	ENSG00000011009	0.97	0.9	0.645	0.833333333333333	0.583333333333333	0.436	0.613333333333333	0.4	0.28	0.82	0.5	0.64	0.366666666666667	0.44	0.13	0.18	0.2	0.06	0.14	0.32	0.07
2	ENSG00000011021	0.935	0.78	0.73	0.746666666666667	0.633333333333333	0.432	0.426666666666667	0.39	0.42	0.46	0.8	0.52	0.413333333333333	0.48	0.16	0.32	0.14	0.08	0.133333333333333	0.76	0.12
7	ENSG00000011028	0.765	0.26	0.51	0.56	0.82	0.616	0.613333333333333	0.4	0.58	0.94	0.69	0.846666666666667	0.573333333333333	0.11	0.16	0.2	0.1	0.12	0.146666666666667	0.04	0.22
2	ENSG00000011105	0.96	0.74	0.655	0.846666666666667	0.43	0.472	0.246666666666667	0.38	0.58	0.56	0.72	0.6	0.693333333333333	0.25	0.36	0.76	0.66	0.54	0.4	0.64	0.39
9	ENSG00000011132	0.93	0.39	0.635	0.713333333333333	0.593333333333333	0.316	0.773333333333333	0.39	0.4	0.54	0.48	0.42	0.146666666666667	0.45	0.42	0.26	0.24	0.02	0.14	0.42	0.06
7	ENSG00000011143	0.895	0.61	0.72	0.88	0.646666666666667	0.664	0.353333333333333	0.42	0.48	0.5	0.89	0.62	0.713333333333333	0.14	0.27	0.28	0.3	0.06	0.126666666666667	0.14	0.11
6	ENSG00000011198	0.31	0.13	0.53	0.766666666666667	0.693333333333333	0.712	0.506666666666667	0.51	0.74	0.92	0.94	0.66	0.786666666666667	0.61	0.5	0.3	0.2	0.04	0.22	0.1	0.13
6	ENSG00000011243	0.66	0.29	0.535	0.6	0.746666666666667	0.668	0.76	0.61	0.46	0.56	0.62	0.573333333333333	0.56	0.09	0.15	0.22	0.08	0.12	0.166666666666667	0.06	0.19
2	ENSG00000011258	0.85	0.59	0.725	0.806666666666667	0.516666666666667	0.568	0.126666666666667	0.29	0.4	0.36	0.89	0.6	0.746666666666667	0.57	0.51	0.52	0.78	0.14	0.473333333333333	0.46	0.19
9	ENSG00000011260	0.82	0.79	0.645	0.62	0.563333333333333	0.464	0.486666666666667	0.46	0.4	0.32	0.49	0.393333333333333	0.26	0.52	0.13	0.22	0.08	0.26	0.286666666666667	0.06	0.25
8	ENSG00000011275	0.955	0.76	0.765	0.86	0.533333333333333	0.476	0.32	0.42	0.68	0.74	0.77	0.66	0.533333333333333	0.47	0.4	0.42	0.3	0.02	0.186666666666667	0.2	0.06
7	ENSG00000011295	0.94	0.75	0.615	0.68	0.32	0.42	0.146666666666667	0.2	0.5	0.42	0.71	0.313333333333333	0.44	0.48	0.64	0.72	0.56	0.66	0.786666666666667	0.9	0.55
1	ENSG00000011304	0.97	0.6	0.69	0.873333333333333	0.66	0.468	0.453333333333333	0.46	0.7	0.74	0.63	0.646666666666667	0.413333333333333	0.34	0.05	0.26	0.18	0.06	0.153333333333333	0.22	0.08
9	ENSG00000011347	0.655	0.41	0.455	0.433333333333333	0.313333333333333	0.416	0.253333333333333	0.31	0.2	0.3	0.54	0.52	0.626666666666667	0.84	0.84	0.98	0.8	0.9	0.873333333333333	1	0.83
6	ENSG00000011376	0.97	0.75	0.725	0.88	0.553333333333333	0.44	0.326666666666667	0.36	0.64	0.78	0.81	0.733333333333333	0.56	0.3	0.19	0.5	0.4	0.12	0.326666666666667	0.56	0.14
6	ENSG00000011405	0.895	0.78	0.645	0.813333333333333	0.42	0.46	0.12	0.26	0.7	0.3	0.74	0.526666666666667	0.613333333333333	0.73	0.86	0.5	0.26	0.76	0.46	0.54	0.16
9	ENSG00000011426	0.905	0.45	0.635	0.84	0.656666666666667	0.644	0.4	0.49	0.88	0.52	0.76	0.726666666666667	0.773333333333333	0.27	0.15	0.2	0.1	0.02	0.106666666666667	0.16	0.11
1	ENSG00000011454	0.97	0.68	0.69	0.833333333333333	0.49	0.468	0.166666666666667	0.42	0.78	0.38	0.8	0.666666666666667	0.613333333333333	0.71	0.44	0.58	0.42	0.04	0.42	0.28	0.24
5	ENSG00000011465	0.74	0.33	0.445	0.42	0.363333333333333	0.46	0.186666666666667	0.4	0.52	0.46	0.57	0.553333333333333	0.486666666666667	0.71	0.83	0.94	0.7	0.04	0.893333333333333	0.64	0.95
9	ENSG00000011523	0.97	0.83	0.725	0.726666666666667	0.61	0.5	0.413333333333333	0.63	0.72	0.22	0.73	0.8	0.52	0.67	0.2	0.16	0.3	0.08	0.153333333333333	0.1	0.2
2	ENSG00000011566	0.94	0.81	0.55	0.793333333333333	0.493333333333333	0.468	0.12	0.23	0.46	0.26	0.64	0.466666666666667	0.646666666666667	0.83	0.6	0.6	0.52	0.06	0.453333333333333	0.5	0.41
10	ENSG00000012048	0.85	0.35	0.64	0.886666666666667	0.643333333333333	0.636	0.413333333333333	0.62	0.88	0.68	0.88	0.746666666666667	0.693333333333333	0.16	0.06	0.18	0.02	0.14	0.273333333333333	0.3	0.11
8	ENSG00000012174	0.945	0.83	0.705	0.873333333333333	0.446666666666667	0.58	0.22	0.49	0.68	0.6	0.78	0.633333333333333	0.766666666666667	0.37	0.4	0.4	0.46	0.04	0.253333333333333	0.58	0.07
1	ENSG00000012232	0.96	0.71	0.775	0.86	0.54	0.496	0.38	0.46	0.64	0.68	0.75	0.633333333333333	0.52	0.44	0.26	0.1	0.24	0.06	0.2	0.44	0.21
4	ENSG00000012504	0.78	0.77	0.595	0.466666666666667	0.316666666666667	0.348	0.106666666666667	0.32	0.44	0.38	0.58	0.34	0.433333333333333	0.51	0.94	0.98	0.84	0.78	0.913333333333333	0.72	0.77
7	ENSG00000012660	0.87	0.7	0.6	0.84	0.423333333333333	0.5	0.193333333333333	0.33	0.52	0.48	0.84	0.62	0.726666666666667	0.53	0.46	0.76	0.28	0.64	0.48	0.92	0.36
5	ENSG00000012963	0.915	0.54	0.66	0.8	0.62	0.752	0.346666666666667	0.29	0.74	0.6	0.8	0.686666666666667	0.906666666666667	0.16	0.25	0.24	0.18	0.14	0.186666666666667	0.04	0.21
4	ENSG00000013288	0.82	0.48	0.505	0.76	0.386666666666667	0.328	0.18	0.52	0.42	0.48	0.52	0.566666666666667	0.433333333333333	0.41	0.84	0.96	0.74	0.66	0.78	0.94	0.52
9	ENSG00000013306	0.345	0.31	0.5	0.62	0.816666666666667	0.612	0.94	0.57	0.5	0.8	0.6	0.72	0.48	0.22	0.05	0.2	0.12	0.22	0.16	0.16	0.05
9	ENSG00000013364	0.155	0.44	0.565	0.66	0.21	0.364	0.373333333333333	0.51	0.84	0.56	0.59	0.2	0.44	0.87	0.89	0.92	0.68	0.5	0.773333333333333	0.54	0.65
7	ENSG00000013374	0.97	0.74	0.655	0.76	0.393333333333333	0.4	0.126666666666667	0.5	0.78	0.38	0.66	0.6	0.573333333333333	0.53	0.66	0.74	0.46	0.32	0.633333333333333	0.52	0.33
6	ENSG00000013375	0.92	0.85	0.83	0.8	0.46	0.428	0.22	0.43	0.88	0.28	0.86	0.486666666666667	0.546666666666667	0.56	0.24	0.36	0.14	0.1	0.553333333333333	0.52	0.28
5	ENSG00000013441	0.53	0.29	0.45	0.353333333333333	0.616666666666667	0.464	0.646666666666667	0.53	0.04	0.22	0.36	0.3	0.246666666666667	0.63	0.56	0.54	0.62	0.46	0.54	0.02	0.46
1	ENSG00000013503	0.97	0.87	0.775	0.86	0.456666666666667	0.532	0.233333333333333	0.42	0.7	0.72	0.79	0.606666666666667	0.66	0.35	0.37	0.32	0.42	0.12	0.32	0.52	0.14
8	ENSG00000013523	0.955	0.87	0.735	0.853333333333333	0.466666666666667	0.508	0.193333333333333	0.44	0.66	0.52	0.75	0.5	0.593333333333333	0.28	0.37	0.7	0.42	0.12	0.286666666666667	0.82	0.08
4	ENSG00000013561	0.755	0.66	0.63	0.746666666666667	0.49	0.58	0.266666666666667	0.51	0.68	0.82	0.87	0.72	0.86	0.32	0.61	0.62	0.44	0.16	0.44	0.52	0.21
8	ENSG00000013573	0.825	0.5	0.69	0.833333333333333	0.73	0.504	0.56	0.45	0.56	0.54	0.71	0.6	0.426666666666667	0.22	0.12	0.28	0.06	0.04	0.14	0.2	0.09
10	ENSG00000013583	0.39	0.39	0.555	0.8	0.616666666666667	0.748	0.42	0.55	0.82	0.9	0.84	0.86	0.933333333333333	0.24	0.35	0.54	0.38	0.14	0.42	0.34	0.25
8	ENSG00000013619	0.305	0.22	0.585	0.493333333333333	0.65	0.596	0.393333333333333	0.48	0.16	0.58	0.88	0.56	0.633333333333333	0.85	0.03	0.8	0.08	0.78	0.626666666666667	0.6	0.54
6	ENSG00000013810	0.625	0.27	0.565	0.62	0.713333333333333	0.616	0.82	0.56	0.58	0.52	0.57	0.566666666666667	0.426666666666667	0.27	0.15	0.14	0.12	0.08	0.133333333333333	0.22	0.03
4	ENSG00000014138	0.95	0.43	0.685	0.92	0.65	0.552	0.486666666666667	0.57	0.7	0.78	0.79	0.74	0.553333333333333	0.24	0.06	0.16	0.06	0.08	0.146666666666667	0.24	0.12
4	ENSG00000014216	0.815	0.25	0.545	0.713333333333333	0.823333333333333	0.54	0.58	0.65	0.56	0.58	0.68	0.786666666666667	0.466666666666667	0.25	0.06	0.22	0.12	0.06	0.193333333333333	0.28	0.06
2	ENSG00000014641	0.94	0.68	0.495	0.166666666666667	0.43	0.492	0.16	0.47	0.6	0.48	0.22	0.453333333333333	0.52	0.58	0.97	0.88	0.86	0.2	0.74	0.56	0.4
6	ENSG00000014824	0.955	0.68	0.71	0.853333333333333	0.51	0.504	0.18	0.42	0.74	0.58	0.77	0.706666666666667	0.706666666666667	0.51	0.42	0.32	0.18	0.04	0.373333333333333	0.5	0.13
9	ENSG00000014914	0.795	0.65	0.745	0.666666666666667	0.576666666666667	0.376	0.4	0.35	0.7	0.48	0.84	0.593333333333333	0.266666666666667	0.89	0.53	0.16	0.3	0.04	0.56	0.08	0.3
4	ENSG00000014919	0.925	0.82	0.705	0.853333333333333	0.603333333333333	0.556	0.186666666666667	0.4	0.62	0.66	0.69	0.64	0.66	0.34	0.33	0.32	0.26	0.22	0.3	0.4	0.12
5	ENSG00000015133	0.955	0.83	0.76	0.813333333333333	0.633333333333333	0.452	0.5	0.41	0.36	0.48	0.67	0.546666666666667	0.393333333333333	0.36	0.21	0.2	0.08	0.04	0.173333333333333	0.02	0.16
8	ENSG00000015153	0.97	0.67	0.585	0.753333333333333	0.436666666666667	0.28	0.246666666666667	0.32	0.86	0.62	0.7	0.68	0.386666666666667	0.71	0.82	0.78	0.26	0.24	0.513333333333333	0.48	0.33
1	ENSG00000015171	0.96	0.67	0.665	0.846666666666667	0.453333333333333	0.396	0.0933333333333333	0.37	0.72	0.34	0.72	0.646666666666667	0.533333333333333	0.78	0.62	0.6	0.44	0.18	0.52	0.5	0.27
4	ENSG00000015285	0.605	0.89	0.805	0.66	0.56	0.296	0.28	0.3	0.24	0.54	0.71	0.793333333333333	0.193333333333333	0.9	0.82	0.64	0.38	0.3	0.38	0.02	0.31
6	ENSG00000015532	0.97	0.74	0.67	0.846666666666667	0.553333333333333	0.3	0.3	0.45	0.52	0.48	0.49	0.5	0.0733333333333333	0.42	0.1	0.36	0.16	0.28	0.333333333333333	0.58	0.43
8	ENSG00000015676	0.885	0.42	0.58	0.593333333333333	0.646666666666667	0.412	0.666666666666667	0.25	0.32	0.2	0.36	0.42	0.253333333333333	0.44	0.06	0.48	0.66	0.28	0.286666666666667	0.12	0.54
6	ENSG00000016864	0.965	0.79	0.605	0.82	0.363333333333333	0.432	0.286666666666667	0.29	0.26	0.52	0.38	0.14	0.373333333333333	0.67	0.48	0.6	0.68	0.06	0.62	0.28	0.33
3	ENSG00000017260	0.885	0.68	0.71	0.873333333333333	0.543333333333333	0.496	0.326666666666667	0.36	0.88	0.78	0.83	0.526666666666667	0.626666666666667	0.5	0.44	0.52	0.2	0.04	0.233333333333333	0.24	0.07
2	ENSG00000017797	0.91	0.58	0.675	0.9	0.583333333333333	0.548	0.313333333333333	0.45	0.68	0.64	0.81	0.76	0.673333333333333	0.65	0.36	0.26	0.24	0.04	0.24	0.18	0.09
5	ENSG00000018189	0.885	0.73	0.555	0.446666666666667	0.39	0.22	0.26	0.13	0.32	0.18	0.49	0.313333333333333	0.16	0.91	0.9	0.8	0.72	0.58	0.826666666666667	0.54	0.7
9	ENSG00000018280	0.415	0.47	0.45	0.513333333333333	0.55	0.204	0.506666666666667	0.55	0.06	0.42	0.49	0.706666666666667	0.0733333333333333	0.98	0.95	0.84	0.88	0.78	0.833333333333333	0.14	0.56
4	ENSG00000018408	0.945	0.61	0.515	0.726666666666667	0.43	0.308	0.113333333333333	0.28	0.64	0.12	0.42	0.453333333333333	0.386666666666667	0.96	0.79	0.74	0.5	0.38	0.64	0.54	0.56
7	ENSG00000018510	0.95	0.83	0.745	0.866666666666667	0.546666666666667	0.564	0.3	0.51	0.74	0.6	0.76	0.62	0.693333333333333	0.51	0.22	0.22	0.14	0.04	0.16	0.36	0.06
1	ENSG00000018610	0.875	0.62	0.73	0.866666666666667	0.506666666666667	0.58	0.406666666666667	0.32	0.9	0.36	0.85	0.713333333333333	0.746666666666667	0.46	0.28	0.34	0.3	0.06	0.293333333333333	0.42	0.14
6	ENSG00000018699	0.955	0.78	0.74	0.833333333333333	0.503333333333333	0.604	0.413333333333333	0.47	0.78	0.56	0.71	0.566666666666667	0.62	0.52	0.44	0.12	0.24	0.04	0.206666666666667	0.14	0.04
7	ENSG00000019549	0.965	0.88	0.655	0.78	0.513333333333333	0.424	0.373333333333333	0.53	0.7	0.38	0.49	0.486666666666667	0.353333333333333	0.88	0.22	0.4	0.1	0.02	0.413333333333333	0.26	0.07
10	ENSG00000019582	0.63	0.47	0.595	0.44	0.513333333333333	0.556	0.26	0.27	0.56	0.38	0.61	0.826666666666667	0.826666666666667	0.54	0.93	0.66	0.48	0.72	0.626666666666667	0.12	0.69
7	ENSG00000019991	0.96	0.73	0.645	0.706666666666667	0.54	0.4	0.26	0.59	0.68	0.48	0.79	0.666666666666667	0.493333333333333	0.44	0.33	0.66	0.04	0.02	0.346666666666667	0.14	0.42
1	ENSG00000019995	0.775	0.55	0.59	0.693333333333333	0.506666666666667	0.52	0.153333333333333	0.26	0.56	0.44	0.83	0.58	0.74	0.48	0.77	0.66	0.88	0.92	0.426666666666667	0.52	0.18
7	ENSG00000020129	0.965	0.54	0.69	0.806666666666667	0.59	0.256	0.366666666666667	0.31	0.52	0.7	0.64	0.533333333333333	0.133333333333333	0.7	0.15	0.64	0.38	0.06	0.313333333333333	0.34	0.54
9	ENSG00000020181	0.97	0.75	0.745	0.846666666666667	0.583333333333333	0.432	0.426666666666667	0.38	0.5	0.42	0.59	0.613333333333333	0.326666666666667	0.53	0.29	0.24	0.14	0.02	0.26	0.04	0.27
4	ENSG00000020256	0.97	0.88	0.615	0.8	0.413333333333333	0.388	0.24	0.16	0.74	0.62	0.61	0.633333333333333	0.486666666666667	0.69	0.41	0.66	0.54	0.12	0.48	0.8	0.44
5	ENSG00000020426	0.97	0.89	0.705	0.82	0.5	0.532	0.253333333333333	0.62	0.76	0.62	0.62	0.553333333333333	0.593333333333333	0.37	0.36	0.28	0.06	0.02	0.233333333333333	0.14	0.07
4	ENSG00000020577	0.71	0.68	0.475	0.686666666666667	0.433333333333333	0.304	0.226666666666667	0.28	0.18	0.22	0.55	0.5	0.313333333333333	0.86	0.28	1	0.82	0.72	0.92	0.98	0.51
5	ENSG00000020922	0.87	0.61	0.64	0.88	0.623333333333333	0.576	0.333333333333333	0.52	0.9	0.84	0.8	0.646666666666667	0.753333333333333	0.49	0.25	0.08	0.14	0.02	0.226666666666667	0.12	0.07
10	ENSG00000021300	0.815	0.68	0.575	0.466666666666667	0.44	0.444	0.44	0.17	0.34	0.2	0.31	0.32	0.286666666666667	0.64	0.36	0.76	0.64	0.4	0.56	0.04	0.93
5	ENSG00000021355	0.87	0.96	0.66	0.793333333333333	0.48	0.488	0.286666666666667	0.48	0.86	0.46	0.59	0.673333333333333	0.613333333333333	0.88	0.6	0.22	0.06	0.04	0.2	0.24	0.05
4	ENSG00000021488	0.32	0.91	0.68	0.54	0.426666666666667	0.564	0.406666666666667	0.55	0.56	0.6	0.44	0.253333333333333	0.613333333333333	0.09	0.25	0.52	0.62	0.76	0.626666666666667	0.58	0.36
5	ENSG00000021574	0.915	0.63	0.695	0.84	0.606666666666667	0.592	0.193333333333333	0.5	0.92	0.52	0.84	0.746666666666667	0.773333333333333	0.36	0.15	0.3	0.38	0.06	0.24	0.42	0.16
4	ENSG00000021762	0.91	0.13	0.53	0.586666666666667	0.656666666666667	0.444	0.386666666666667	0.27	0.58	0.62	0.42	0.726666666666667	0.38	0.9	0.35	0.44	0.22	0.04	0.3	0.1	0.42
3	ENSG00000021776	0.96	0.71	0.705	0.746666666666667	0.613333333333333	0.456	0.34	0.27	0.44	0.48	0.6	0.46	0.406666666666667	0.83	0.33	0.14	0.18	0.12	0.333333333333333	0.02	0.13
4	ENSG00000021826	0.155	0.13	0.66	0.62	0.586666666666667	0.564	0.36	0.64	0.3	0.86	0.94	0.813333333333333	0.793333333333333	0.14	0.94	0.84	0.94	0.8	0.573333333333333	0.78	0.35
8	ENSG00000022267	0.915	0.6	0.595	0.686666666666667	0.48	0.24	0.113333333333333	0.14	0.4	0.28	0.59	0.66	0.266666666666667	0.92	0.76	0.94	0.8	0.22	0.553333333333333	0.5	0.78
5	ENSG00000022277	0.97	0.8	0.705	0.86	0.53	0.532	0.26	0.38	0.64	0.68	0.88	0.706666666666667	0.62	0.38	0.52	0.44	0.26	0.04	0.266666666666667	0.1	0.07
7	ENSG00000022840	0.41	0.35	0.6	0.54	0.863333333333333	0.676	0.726666666666667	0.51	0.38	0.72	0.8	0.82	0.613333333333333	0.24	0.22	0.14	0.18	0.06	0.0933333333333333	0.12	0.06
10	ENSG00000022976	0.775	0.71	0.625	0.546666666666667	0.586666666666667	0.5	0.433333333333333	0.42	0.16	0.24	0.41	0.393333333333333	0.313333333333333	0.19	0.15	0.58	0.66	0.52	0.54	0.22	0.38
4	ENSG00000023041	0.93	0.76	0.68	0.726666666666667	0.586666666666667	0.424	0.126666666666667	0.39	0.22	0.18	0.63	0.48	0.36	0.58	0.57	0.82	0.48	0.08	0.366666666666667	0.2	0.18
2	ENSG00000023171	0.9	0.68	0.565	0.606666666666667	0.453333333333333	0.256	0.16	0.39	0.3	0.14	0.45	0.573333333333333	0.26	0.87	0.76	0.84	0.88	0.34	0.706666666666667	0.04	0.74
6	ENSG00000023287	0.805	0.52	0.605	0.826666666666667	0.626666666666667	0.628	0.326666666666667	0.43	0.6	0.56	0.91	0.786666666666667	0.8	0.62	0.7	0.22	0.52	0.04	0.24	0.2	0.07
